rsa_sha256_verify	public function	src-only	src=2 test=0	src/lib/nogc_sync_mut/io/signature_sffi.spl;src/os/crypto/rsa.spl
rsa_sha512_sign	public function	src-only	src=2 test=0	src/lib/nogc_sync_mut/io/signature_sffi.spl;src/os/crypto/rsa.spl
rsa_sha512_verify	public function	src-only	src=2 test=0	src/lib/nogc_sync_mut/io/signature_sffi.spl;src/os/crypto/rsa.spl
rv64_process_stdout_begin	public function	src-only	src=1 test=0	src/os/kernel/arch/riscv64/process_stdout_capture.spl
rv64_process_stdout_finish	public function	src-only	src=1 test=0	src/os/kernel/arch/riscv64/process_stdout_capture.spl
rv64_process_stdout_last_result	public function	src-only	src=1 test=0	src/os/kernel/arch/riscv64/process_stdout_capture.spl
rv64_process_stdout_write_byte	public function	src-only	src=1 test=0	src/os/kernel/arch/riscv64/process_stdout_capture.spl
scalar_retire_manifest	public function	mixed	src=1 test=1	src/compiler/50.mir/hwir/riscv_scalar_product_composition.spl;test/01_unit/compiler/50.mir/hwir_riscv_scalar_product_composition_spec.spl
scalar_top_ports	public function	src-only	src=2 test=0	src/compiler/50.mir/hwir/riscv_scalar_product_composition.spl;src/compiler/70.backend/backend/riscv_scalar_product_to_vhdl.spl
script_error	public function	src-only	src=3 test=0	src/lib/common/js/engine/js_error.spl;src/lib/gc_async_mut/gpu/browser_engine/shared/error.spl;src/lib/nogc_sync_mut/js/engine/js_error.spl
segmented_control	public function	src-only	src=2 test=0	src/lib/common/ui/builder.spl;src/lib/common/ui/ios/builder.spl
selector_matches	public function	src-only	src=2 test=0	examples/06_io/ui/mini_html_render.spl;src/app/ui.browser/renderer.spl;src/lib/gc_async_mut/gpu/browser_engine/style_block_resolve.spl
sha256_process_block	public function	src-only	src=2 test=0	src/lib/common/crypto/sha256_core.spl;src/os/crypto/sha256.spl
shared_arity	public function	test-only	src=0 test=2	test/01_unit/compiler/pipeline/fixtures/xmod_collision_a.spl;test/01_unit/compiler/pipeline/fixtures/xmod_collision_b.spl
shell	public function	mixed	src=6 test=61	examples/10_tooling/backends/unified_execution.spl;src/app/io/file_shell.spl;src/app/io/process_ops.spl;src/compiler_rust/lib/std/src/sys/env.spl;src/lib/nogc_sync_mut/io/process_ops.spl;src/lib/nogc_sync_mut/io_runtime.spl;src/lib/nogc_sync_mut/sffi/system.spl;test/01_unit/compiler/lint/riscv_rtl_debuggability_spec.spl
shell_eval	public function	src-only	src=2 test=0	examples/10_tooling/trace32_tools/t32_cli/cli_shell.spl;src/lib/nogc_async_mut/env/config.spl;src/lib/nogc_sync_mut/env/config.spl
sleep_ms	public function	mixed	src=5 test=2	examples/06_io/ui/wm_graphics_2d_showcase_gui.spl;examples/06_io/ui/wm_web_standards_showcase_gui.spl;examples/06_io/ui/wm_widget_showcase_gui.spl;scripts/fpga/flash_ra4m1.spl;src/lib/nogc_async_mut_noalloc/execution/semihost_capture.spl;src/lib/nogc_sync_mut/database/atomic.spl;src/lib/nogc_sync_mut/io/time_ops.spl;src/lib/nogc_sync_mut/sffi/system.spl
spawn	public function	mixed	src=3 test=4	src/compiler_rust/lib/std/src/bare/async/executor.spl;src/lib/nogc_async_mut/actor/spawn.spl;src/os/userlib/process.spl;test/01_unit/lib/std/async_spec.spl;test/01_unit/lib/std/concurrency/concurrency_spec.spl;test/unit/lib/std/async_spec.spl;test/unit/lib/std/concurrency/concurrency_spec.spl
spipe_helpers_used	public function	src-only	src=3 test=0	src/app/test_runner_new/test_runner_execute.spl;src/lib/nogc_sync_mut/test_runner/test_result_wrapper.spl;src/lib/nogc_sync_mut/test_runner/test_runner_execute.spl
stage_simple_toolchain_roles	public function	src-only	src=1 test=0	src/os/port/initramfs_pack.spl
status_to_string	public function	src-only	src=6 test=0	src/app/mcp/bugdb_resource.spl;src/lib/nogc_async_mut/database/bug.spl;src/lib/nogc_async_mut/database/feature.spl;src/lib/nogc_async_mut/mcp/bugdb_resource.spl;src/lib/nogc_sync_mut/database/bug.spl;src/lib/nogc_sync_mut/database/feature.spl
storage_key	public function	src-only	src=2 test=0	src/lib/gc_async_mut/gpu/browser_engine/script/storage_api.spl;src/lib/gc_async_mut/gpu/browser_engine/security/origin_policy.spl
str_trim	public function	src-only	src=3 test=0	doc/01_research/lib/stdlib_utils_concatenated.spl;src/compiler/10.frontend/core/types.spl;src/lib/blink/css_parser/selector.spl;src/lib/common/string_core.spl
string_free	public function	src-only	src=2 test=0	src/compiler/70.backend/sffi_minimal.spl;src/lib/common/string_core.spl
tensor_from_data	public function	src-only	src=2 test=0	src/lib/gc_async_mut/pure/autograd.spl;src/lib/gc_async_mut/pure/tensor.spl
tensor_ones	public function	src-only	src=2 test=0	src/lib/gc_async_mut/pure/autograd.spl;src/lib/gc_async_mut/pure/tensor.spl
tensor_zeros	public function	src-only	src=2 test=0	src/lib/gc_async_mut/pure/autograd.spl;src/lib/gc_async_mut/pure/tensor.spl
text_matches_at	public function	src-only	src=2 test=0	src/lib/gc_async_mut/gpu/browser_engine/simple_web_html_layout_renderer_foundation.spl;src/lib/nogc_sync_mut/db/accel.spl
token_kind_code	public function	src-only	src=2 test=0	src/compiler/10.frontend/core/lexer_types.spl;src/compiler/90.tools/duplicate_check/_Detector/interner_and_logging.spl
token_kinds	public function	mixed	src=1 test=4	src/compiler_rust/lib/std/src/compiler/lexer.spl;test/01_unit/lib/std/compiler/lexer_spec.spl;test/03_system/feature/lib/std/compiler/lexer_ffi_test.spl;test/feature/lib/std/compiler/lexer_ffi_test.spl;test/unit/lib/std/compiler/lexer_spec.spl
unwrap_str	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
vec3_cross	public function	src-only	src=2 test=0	src/lib/nogc_sync_mut/engine/physics/world3d.spl;src/lib/nogc_sync_mut/gpu/engine3d/types3d.spl
vmm_create_address_space	public function	src-only	src=5 test=0	src/os/kernel/arch/riscv32/paging.spl;src/os/kernel/arch/riscv64/paging.spl;src/os/kernel/arch/x86_32/paging.spl;src/os/kernel/arch/x86_64/paging.spl;src/os/kernel/memory/vmm_address_space.spl
vmm_get_manager	public function	src-only	src=4 test=0	src/os/kernel/arch/riscv32/paging.spl;src/os/kernel/arch/x86_32/paging.spl;src/os/kernel/arch/x86_64/paging.spl;src/os/kernel/memory/vmm_address_space.spl
vmm_init	public function	src-only	src=6 test=0	src/os/kernel/arch/riscv32/paging.spl;src/os/kernel/arch/riscv64/paging.spl;src/os/kernel/arch/x86_32/paging.spl;src/os/kernel/arch/x86_64/paging.spl;src/os/kernel/memory/vmm.spl;src/os/kernel/memory/vmm_core.spl
vmm_switch_address_space	public function	src-only	src=4 test=0	src/os/kernel/arch/riscv32/paging.spl;src/os/kernel/arch/riscv64/paging.spl;src/os/kernel/arch/x86_32/paging.spl;src/os/kernel/arch/x86_64/paging.spl
wrap_line_end	public function	src-only	src=2 test=0	src/lib/common/layout/text_metrics.spl;src/lib/gc_async_mut/gpu/browser_engine/simple_web_html_layout_renderer_layout.spl
write_file	public function	mixed	src=12 test=22	src/compiler_rust/lib/std/src/infra/file_io.spl;src/compiler_rust/lib/std/src/sdn/document.spl;src/compiler_rust/lib/std/src/tooling/deployment/templates.spl;src/compiler_rust/lib/std/src/tooling/generics_migrate.spl;src/lib/gc_async_mut/src/exp/run.spl;src/lib/nogc_async_mut/async/io.spl;src/lib/nogc_async_mut/mcp/fileio_server.spl;src/lib/nogc_async_mut/src/exp/run.spl
write_text	public function	mixed	src=23 test=4	src/compiler_rust/lib/std/src/fs/mod.spl;src/compiler_rust/lib/std/src/host/common/io/fs_ops.spl;src/compiler_rust/lib/std/src/host/sync_nogc_mut/io/fs/ops.spl;src/compiler_rust/lib/std/src/io/fs.spl;src/lib/common/io/async_traits.spl;src/lib/common/io/traits.spl;src/lib/gc_async_mut/gpu/browser_engine/net/tls.spl;src/lib/nogc_async_mut/host_io/fileio.spl
yaml_parse	public function	src-only	src=2 test=0	src/lib/common/encoding/yaml.spl;src/lib/common/yaml/parse.spl
zeros	public function	mixed	src=11 test=3	examples/09_embedded/simpleos_nvme_fw/fw/rel_health_check.spl;examples/09_embedded/simpleos_nvme_fw/fw/rel_types_check.spl;examples/09_embedded/simpleos_nvme_fw/fw/rel_vref_check.spl;src/compiler_rust/lib/std/src/ml/torch/__init__.spl;src/lib/gc_async_mut/pure/tensor_f64.spl;src/lib/gc_async_mut/pure/tensor_factory.spl;src/lib/nogc_async_mut/debug/formats/test/codeview_records_spec.spl;src/lib/nogc_async_mut/debug/formats/test/msf_parser_spec.spl
