symbol	class	scoped_callsites	declaring_file
rt_lyon_transform_multiply	GENUINELY_MISSING	2	src/app/io/graphics2d_sffi.spl
rt_lyon_transform_rotate	GENUINELY_MISSING	2	src/app/io/graphics2d_sffi.spl
rt_lyon_transform_scale	GENUINELY_MISSING	2	src/app/io/graphics2d_sffi.spl
rt_lyon_transform_translate	GENUINELY_MISSING	2	src/app/io/graphics2d_sffi.spl
rt_lyon_vertex_buffer_free	GENUINELY_MISSING	2	src/app/io/graphics2d_sffi.spl
rt_lyon_vertex_buffer_get_normal	GENUINELY_MISSING	2	src/app/io/graphics2d_sffi.spl
rt_lyon_vertex_buffer_get_position	GENUINELY_MISSING	2	src/app/io/graphics2d_sffi.spl
rt_lyon_vertex_buffer_size	GENUINELY_MISSING	2	src/app/io/graphics2d_sffi.spl
rt_lyon_vertex_buffer_to_array	GENUINELY_MISSING	2	src/app/io/graphics2d_sffi.spl
rt_make_executable	GENUINELY_MISSING	2	src/compiler/90.tools/sffi_gen/specs/exec_memory.spl
rt_malloc	DEAD_DECLARATION	0	src/app/ffi_gen.specs/memory_syscalls.spl
rt_mem_read_i64	GENUINELY_MISSING	1	src/app/gc/core.spl
rt_mem_read_u32_boxed	GENUINELY_MISSING	1	src/os/drivers/virtio/virtio_gpu_regs.spl
rt_mem_read_u8	GENUINELY_MISSING	15	src/app/gc/core.spl
rt_mem_write_i64	GENUINELY_MISSING	1	src/app/gc/core.spl
rt_mem_write_u32_boxed	GENUINELY_MISSING	1	src/os/drivers/virtio/virtio_gpu_regs.spl
rt_mem_write_u8	GENUINELY_MISSING	2	src/app/gc/core.spl
rt_memcmp	c_runtime_source_only	0	src/app/ffi_gen.specs/memory_syscalls.spl
rt_metal_begin_command	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/metal_session.spl
rt_metal_cleanup	GENUINELY_MISSING	1	src/lib/gc_async_mut/gpu/session/backend_runtime_ops.spl
rt_metal_cleanup_device	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/metal_session.spl
rt_metal_commit_command	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/metal_session.spl
rt_metal_create_library	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/metal_session.spl
rt_metal_create_queue	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/metal_session.spl
rt_metal_device_identity	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/metal_sffi.spl
rt_metal_device_supports_metal3	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/metal_sffi.spl
rt_metal_load_library_bytes	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/metal_sffi.spl
rt_metal_load_library_file	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/metal_sffi.spl
rt_metal_submit	GENUINELY_MISSING	1	src/lib/gc_async_mut/gpu/session/backend_runtime_ops.spl
rt_metal_wait_completion	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine2d/metal_session.spl
rt_mlock	c_runtime_source_only	2	src/compiler/90.tools/sffi_gen/specs/mmap.spl
rt_mmap_file	DEAD_DECLARATION	0	src/compiler/90.tools/sffi_gen/specs/mmap.spl
rt_mmap_read_bytes	DEAD_DECLARATION	0	src/compiler/90.tools/sffi_gen/specs/mmap.spl
rt_mmap_read_string	DEAD_DECLARATION	0	src/compiler/90.tools/sffi_gen/specs/mmap.spl
rt_mmio_read_u32_real	GENUINELY_MISSING	2	src/os/drivers/virtio/virtio_gpu.spl
rt_mmio_read_u64	c_runtime_source_only	0	src/os/drivers/virtio/virtio_gpu.spl
rt_mmio_read_u64_real	GENUINELY_MISSING	1	src/os/drivers/virtio/virtio_gpu_regs.spl
rt_mmio_write_u16_real	GENUINELY_MISSING	1	src/os/drivers/virtio/virtio_gpu_regs.spl
rt_mmio_write_u32_real	GENUINELY_MISSING	1	src/os/drivers/virtio/virtio_gpu_regs.spl
rt_mmio_write_u64	c_runtime_source_only	1	src/os/drivers/virtio/virtio_gpu.spl
rt_mmio_write_u64_real	GENUINELY_MISSING	1	src/os/drivers/virtio/virtio_gpu_regs.spl
rt_munlock	c_runtime_source_only	2	src/compiler/90.tools/sffi_gen/specs/mmap.spl
rt_net_accept	SHADOWED_BY_SPL_FN	3	src/os/apps/dbd/dbd.spl
rt_net_bind	SHADOWED_BY_SPL_FN	2	src/os/apps/dbd/dbd.spl
rt_net_close	SHADOWED_BY_SPL_FN	5	src/os/apps/dbd/dbd.spl
rt_net_connect	GENUINELY_MISSING	1	test/fixtures/net_sffi.spl
rt_net_init	GENUINELY_MISSING	4	src/os/kernel/boot/riscv_services.spl
rt_net_listen	SHADOWED_BY_SPL_FN	2	src/os/apps/dbd/dbd.spl
rt_net_recv_bytes	SHADOWED_BY_SPL_FN	5	src/os/apps/dbd/dbd.spl
rt_net_rx_ready	GENUINELY_MISSING	5	src/os/kernel/boot/riscv_services.spl
rt_net_send_bytes	SHADOWED_BY_SPL_FN	5	src/os/apps/dbd/dbd.spl
rt_net_socket	SHADOWED_BY_SPL_FN	2	src/os/apps/dbd/dbd.spl
rt_net_stats	GENUINELY_MISSING	5	src/os/kernel/boot/os_main.spl
rt_net_tx_test	GENUINELY_MISSING	5	src/os/kernel/boot/riscv_services.spl
rt_numeric_xor_sum_u64_data	DEAD_DECLARATION	0	test/05_perf/collections/collection_simple.spl
rt_numeric_xor_sum_u64_repeated_data	SHADOWED_BY_SPL_FN	2	test/05_perf/collections/collection_simple.spl
rt_oneapi_device_memory	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/oneapi_sffi.spl
rt_oneapi_device_name	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/oneapi_sffi.spl
rt_oneapi_device_type	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/oneapi_sffi.spl
rt_oneapi_get_device	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/oneapi_sffi.spl
rt_oneapi_get_last_error	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/oneapi_sffi.spl
rt_oneapi_malloc_shared	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/oneapi_sffi.spl
rt_oneapi_memcpy_d2h	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/oneapi_sffi.spl
rt_oneapi_memcpy_h2d	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/oneapi_sffi.spl
rt_oneapi_set_device	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/oneapi_sffi.spl
rt_oneapi_synchronize	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/oneapi_sffi.spl
rt_open_fd	c_runtime_source_only	2	src/compiler/90.tools/sffi_gen/specs/mmap_syscalls.spl
rt_opengl_get_last_error	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/opengl_sffi.spl
rt_page_size	c_runtime_source_only	1	src/compiler/90.tools/sffi_gen/specs/mmap_syscalls.spl
rt_parse_brief_items	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/tooling/brief_view.spl
rt_parse_source	GENUINELY_MISSING	1	src/compiler/90.tools/sffi_gen/specs/compiler_query.spl
rt_password_hash	GENUINELY_MISSING	2	src/app/io/crypto_ffi.spl
rt_password_hash_bcrypt	GENUINELY_MISSING	2	src/app/io/crypto_ffi.spl
rt_password_verify	GENUINELY_MISSING	2	src/app/io/crypto_ffi.spl
rt_password_verify_bcrypt	GENUINELY_MISSING	2	src/app/io/crypto_ffi.spl
rt_path_extension	c_runtime_source_only	1	src/compiler_rust/lib/std/src/sys/sffi/io.spl
rt_path_filename	c_runtime_source_only	1	src/compiler_rust/lib/std/src/sys/sffi/io.spl
rt_path_normalize	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/sys/sffi/io.spl
rt_pci_device_count	GENUINELY_MISSING	4	src/os/drivers/audio/hda_pci_binding.spl
rt_pci_enable_memory_bus_master	GENUINELY_MISSING	1	src/os/drivers/audio/hda_pci_binding.spl
rt_pci_get_field	GENUINELY_MISSING	21	src/os/drivers/audio/hda_pci_binding.spl
rt_pci_read_bar0	GENUINELY_MISSING	1	src/os/drivers/audio/hda_pci_binding.spl
rt_port_inb	c_runtime_source_only	18	src/os/drivers/framebuffer/ramfb.spl
rt_port_inl	c_runtime_source_only	4	src/os/drivers/pci/pci.spl
rt_port_inw	c_runtime_source_only	4	src/os/drivers/framebuffer/ramfb.spl
rt_port_io_wait	c_runtime_source_only	3	src/os/kernel/arch/x86_32/cpu.spl
rt_port_outb	c_runtime_source_only	27	src/os/drivers/framebuffer/ramfb.spl
rt_port_outl	c_runtime_source_only	6	src/os/drivers/pci/pci.spl
rt_port_outw	c_runtime_source_only	5	src/os/drivers/framebuffer/ramfb.spl
rt_println_err	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/sys/sffi/print.spl
rt_process_exec	GENUINELY_MISSING	1	test/fixtures/shell_backed_example.spl
rt_process_get_rss_kb	GENUINELY_MISSING	1	src/app/compile/test_dc_leak.spl
rt_ptrace_attach	GENUINELY_MISSING	2	src/app/debug/native_agent.spl
rt_ptrace_continue	GENUINELY_MISSING	10	src/app/debug/native_agent.spl
rt_ptrace_detach	GENUINELY_MISSING	6	src/app/debug/native_agent.spl
rt_ptrace_get_registers	GENUINELY_MISSING	8	src/app/debug/native_agent.spl
rt_ptrace_read_memory	GENUINELY_MISSING	6	src/app/debug/native_agent.spl
rt_ptrace_single_step	GENUINELY_MISSING	6	src/app/debug/native_agent.spl
rt_ptrace_wait_stop	GENUINELY_MISSING	2	src/app/debug/native_agent.spl
rt_ptrace_write_memory	GENUINELY_MISSING	10	src/app/debug/native_agent.spl
rt_push_byte	GENUINELY_MISSING	192	src/os/apps/sshd/ssh_identification.spl
rt_quic_accept	GENUINELY_MISSING	1	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_quic_config_new	GENUINELY_MISSING	2	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_quic_config_set_initial_max_streams_bidi	GENUINELY_MISSING	2	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_quic_config_set_max_idle_timeout	GENUINELY_MISSING	2	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_quic_conn_close	GENUINELY_MISSING	1	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_quic_connect	GENUINELY_MISSING	1	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_quic_is_closed	GENUINELY_MISSING	2	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_quic_is_established	GENUINELY_MISSING	2	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_quic_on_timeout	GENUINELY_MISSING	1	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_quic_recv	GENUINELY_MISSING	1	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_quic_send	GENUINELY_MISSING	1	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_quic_stream_recv	GENUINELY_MISSING	1	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_quic_stream_send	GENUINELY_MISSING	1	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_quic_timeout_as_millis	GENUINELY_MISSING	1	src/lib/nogc_async_mut/quic/quic_sffi.spl
rt_random_bytes	GENUINELY_MISSING	2	src/app/io/crypto_ffi.spl
rt_rdrand	SHADOWED_BY_SPL_FN	4	src/os/crypto/random.spl
rt_read_cr0	GENUINELY_MISSING	1	src/os/kernel/arch/x86_32/cpu.spl
rt_read_cr2	c_runtime_source_only	4	src/os/kernel/arch/x86_32/cpu.spl
rt_read_cr3	c_runtime_source_only	4	src/os/kernel/arch/x86_32/cpu.spl
rt_read_cr3_raw	c_runtime_source_only	1	src/os/kernel/memory/vmm_core.spl
rt_read_line	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/sys/sffi/print.spl
rt_read_msr	c_runtime_source_only	3	src/os/kernel/arch/x86_64/cpu.spl
rt_read_u8	DEAD_DECLARATION	0	src/app/ffi_gen.specs/memory_syscalls.spl
rt_readline	c_runtime_source_only	1	src/lib/nogc_sync_mut/baremetal/terminal.spl
rt_reflect_function_name	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/spec/snapshot/runner.spl
rt_reflect_source_file	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/spec/snapshot/runner.spl
rt_reload_segments	c_runtime_source_only	1	src/os/kernel/interrupts/gdt.spl
rt_riscv64_cbo_clean	GENUINELY_MISSING	1	src/lib/nogc_async_mut_noalloc/baremetal/riscv/cmo.spl
rt_riscv64_cbo_flush	GENUINELY_MISSING	1	src/lib/nogc_async_mut_noalloc/baremetal/riscv/cmo.spl
rt_riscv64_cbo_inval	GENUINELY_MISSING	1	src/lib/nogc_async_mut_noalloc/baremetal/riscv/cmo.spl
rt_riscv64_cbo_zero	GENUINELY_MISSING	1	src/lib/nogc_async_mut_noalloc/baremetal/riscv/cmo.spl
rt_riscv64_csr_clear	GENUINELY_MISSING	2	src/os/kernel/arch/riscv64/cpu.spl
rt_riscv64_csr_read	GENUINELY_MISSING	12	src/os/kernel/arch/riscv64/cpu.spl
rt_riscv64_csr_set	GENUINELY_MISSING	2	src/os/kernel/arch/riscv64/cpu.spl
rt_riscv64_csr_write	GENUINELY_MISSING	6	src/os/kernel/arch/riscv64/cpu.spl
rt_riscv64_fence_i	GENUINELY_MISSING	1	src/lib/nogc_async_mut_noalloc/baremetal/riscv/cmo.spl
rt_riscv64_prefetch_i	GENUINELY_MISSING	1	src/lib/nogc_async_mut_noalloc/baremetal/riscv/cmo.spl
rt_riscv64_prefetch_r	GENUINELY_MISSING	1	src/lib/nogc_async_mut_noalloc/baremetal/riscv/cmo.spl
rt_riscv64_prefetch_w	GENUINELY_MISSING	1	src/lib/nogc_async_mut_noalloc/baremetal/riscv/cmo.spl
rt_riscv64_read_gp	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/cpu.spl
rt_riscv64_read_sp	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/cpu.spl
rt_riscv64_read_tp	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/cpu.spl
rt_riscv64_sbi_call	GENUINELY_MISSING	2	src/lib/nogc_async_mut_noalloc/baremetal/riscv/sbi.spl
rt_riscv64_sfence_vma_addr	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/cpu.spl
rt_riscv64_sfence_vma_asid	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/cpu.spl
rt_riscv64_syscall	GENUINELY_MISSING	1	src/os/userlib/syscall_raw.spl
rt_riscv64_virtio_blk_fat32_capacity_sectors	GENUINELY_MISSING	1	src/os/services/vfs/riscv64_virtio_blk_adapter.spl
rt_riscv64_virtio_blk_fat32_init	GENUINELY_MISSING	1	src/os/services/vfs/riscv64_virtio_blk_adapter.spl
rt_riscv64_virtio_blk_fat32_read_sector_bytes	GENUINELY_MISSING	1	src/os/services/vfs/riscv64_virtio_blk_adapter.spl
rt_riscv64_virtio_input_event_code	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/virtio_input.spl
rt_riscv64_virtio_input_event_device_kind	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/virtio_input.spl
rt_riscv64_virtio_input_event_irq_status	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/virtio_input.spl
rt_riscv64_virtio_input_event_type	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/virtio_input.spl
rt_riscv64_virtio_input_event_value	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/virtio_input.spl
rt_riscv64_virtio_input_init	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/virtio_input.spl
rt_riscv64_virtio_input_poll	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/virtio_input.spl
rt_riscv64_write_tp	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/cpu.spl
rt_riscv_context_restore	GENUINELY_MISSING	1	src/os/realtime/context/riscv32.spl
rt_riscv_context_save	GENUINELY_MISSING	1	src/os/realtime/context/riscv32.spl
rt_riscv_has_v_ext	GENUINELY_MISSING	2	src/compiler/30.types/simd_capabilities.spl
rt_riscv_noalloc_pmm_init	GENUINELY_MISSING	4	src/os/kernel/arch/riscv64/boot.spl
rt_riscv_noalloc_pmm_init_default	GENUINELY_MISSING	3	src/os/kernel/arch/riscv32/boot.spl
rt_riscv_qemu_heap_size	GENUINELY_MISSING	3	src/os/kernel/arch/riscv32/boot.spl
rt_riscv_qemu_heap_start	GENUINELY_MISSING	4	src/os/kernel/arch/riscv32/boot.spl
rt_riscv_qemu_ram_base	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/boot.spl
rt_riscv_qemu_ram_size	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/boot.spl
rt_riscv_qemu_reserved_end	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/boot.spl
rt_riscv_read_csr_mepc	DEAD_DECLARATION	0	src/os/realtime/context/riscv32.spl
rt_riscv_read_csr_mscratch	GENUINELY_MISSING	1	src/os/realtime/context/riscv32.spl
rt_riscv_read_sstatus	GENUINELY_MISSING	1	src/os/kernel/arch_adapt/riscv64_hardening_probe.spl
rt_riscv_read_vlenb	GENUINELY_MISSING	2	src/compiler/30.types/simd_capabilities.spl
rt_riscv_seed	SHADOWED_BY_SPL_FN	2	src/os/crypto/random.spl
rt_riscv_uart_put	GENUINELY_MISSING	32	src/os/kernel/arch/riscv32/boot.spl
rt_riscv_write_csr_mepc	DEAD_DECLARATION	0	src/os/realtime/context/riscv32.spl
rt_riscv_write_csr_mscratch	GENUINELY_MISSING	1	src/os/realtime/context/riscv32.spl
rt_rndr	SHADOWED_BY_SPL_FN	2	src/os/crypto/random.spl
rt_rocm3d_available	GENUINELY_MISSING	2	src/lib/nogc_sync_mut/gpu/engine3d/ffi_rocm3d.spl
rt_rocm3d_init	GENUINELY_MISSING	2	src/lib/nogc_sync_mut/gpu/engine3d/ffi_rocm3d.spl
rt_rocm3d_shutdown	GENUINELY_MISSING	2	src/lib/nogc_sync_mut/gpu/engine3d/ffi_rocm3d.spl
rt_rsa_decrypt	c_runtime_source_only	1	src/lib/nogc_sync_mut/io/tls_common_hooks.spl
rt_rtos_jump_to_task	GENUINELY_MISSING	1	src/os/realtime/boot/entry.spl
rt_rv32_boot_optional_nvme_fw_selftest	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/optional_firmware_provider.spl
rt_rv32_context_restore	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/context.spl
rt_rv32_context_save	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/context.spl
rt_rv32_context_switch	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/context.spl
rt_rv32_csrr_satp	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrr_scause	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrr_sepc	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrr_sie	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrr_sip	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrr_sscratch	DEAD_DECLARATION	0	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrr_sstatus	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrr_stval	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrr_stvec	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrw_satp	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrw_sepc	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrw_sie	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrw_sscratch	DEAD_DECLARATION	0	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrw_sstatus	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_csrw_stvec	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_sbi_call	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/sbi.spl
rt_rv32_sfence_vma	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_sfence_vma_all	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_rv32_wfi	GENUINELY_MISSING	1	src/os/kernel/arch/riscv32/cpu.spl
rt_sdl3_zzz_bogus	GENUINELY_MISSING	1	test/fixture/interpreter_extern/sdl3_bogus_probe.spl
rt_sdn_parse	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/src/config.spl
rt_serial_available	GENUINELY_MISSING	2	src/app/io/serial_ffi.spl
rt_serial_readline	GENUINELY_MISSING	1	src/os/kernel/arch/x86_64/up_squared/console.spl
rt_serial_set_baud	GENUINELY_MISSING	1	src/app/io/serial_ffi.spl
rt_serial_set_databits	GENUINELY_MISSING	1	src/app/io/serial_ffi.spl
rt_serial_set_parity	GENUINELY_MISSING	1	src/app/io/serial_ffi.spl
rt_serial_set_stopbits	GENUINELY_MISSING	1	src/app/io/serial_ffi.spl
rt_set_protection	DEAD_DECLARATION	0	src/compiler/90.tools/sffi_gen/specs/exec_memory.spl
rt_sftp_download	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_sftp_init	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_sftp_mkdir	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_sftp_readdir	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_sftp_rename	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_sftp_rmdir	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_sftp_shutdown	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_sftp_stat	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_sftp_unlink	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_sftp_upload	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_sha256	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/tooling/core/incremental.spl
rt_shell_output	GENUINELY_MISSING	1	src/compiler/90.tools/leak_check/main.spl
rt_simd_mat4_mul_avx2	GENUINELY_MISSING	2	src/lib/nogc_sync_mut/gpu/engine3d/simd_kernels3d.spl
rt_simd_mat4_mul_neon	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine3d/simd_kernels3d.spl
rt_simd_mat4_mul_sse42	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine3d/simd_kernels3d.spl
rt_simd_transform_verts_avx2	GENUINELY_MISSING	2	src/lib/nogc_sync_mut/gpu/engine3d/simd_kernels3d.spl
rt_simd_transform_verts_neon	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine3d/simd_kernels3d.spl
rt_simd_transform_verts_sse42	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/gpu/engine3d/simd_kernels3d.spl
rt_simple_core_argv_array_new_owned	SHADOWED_BY_SPL_FN	2	src/runtime/simple_core/core_process.spl
rt_simple_core_argv_array_push_owned	SHADOWED_BY_SPL_FN	2	src/runtime/simple_core/core_process.spl
rt_simple_sandbox_section_end	c_runtime_source_only	1	src/os/kernel/security/sandbox_boot_apply.spl
rt_simple_sandbox_section_start	c_runtime_source_only	1	src/os/kernel/security/sandbox_boot_apply.spl
rt_simpleos_file_atomic_caps	SHADOWED_BY_SPL_FN	1	src/os/apps/servers_user/database_persistence_adapter.spl
rt_simpleos_file_open_bytes	c_runtime_source_only	2	src/os/userlib/rt_file_facade.spl
rt_simpleos_file_read_bytes	c_runtime_source_only	3	src/os/userlib/rt_file_facade.spl
rt_simpleos_file_rename_bytes	c_runtime_source_only	2	src/os/userlib/rt_file_facade.spl
rt_simpleos_file_write_bytes	c_runtime_source_only	2	src/os/userlib/rt_file_facade.spl
rt_simpleos_percpu_is_online	GENUINELY_MISSING	1	src/os/kernel/smp/percpu.spl
rt_simpleos_percpu_mark_online	GENUINELY_MISSING	1	src/os/kernel/smp/percpu.spl
rt_simpleos_percpu_online_count	GENUINELY_MISSING	1	src/os/kernel/smp/percpu.spl
rt_simpleos_percpu_online_reset	GENUINELY_MISSING	1	src/os/kernel/smp/percpu.spl
rt_simpleos_socket_bind_bytes	c_runtime_source_only	1	src/os/userlib/syscall_raw.spl
rt_simpleos_socket_connect_bytes	c_runtime_source_only	1	src/os/userlib/syscall_raw.spl
rt_simpleos_socket_recv_bytes	c_runtime_source_only	2	src/os/userlib/syscall_raw.spl
rt_simpleos_socket_send_bytes	c_runtime_source_only	2	src/os/userlib/syscall_raw.spl
rt_sleep_nanos	c_runtime_source_only	1	src/lib/nogc_sync_mut/ui/host_frame_clock.spl
rt_ssh_aes128_gcm_decrypt_packet	DEAD_DECLARATION	0	src/os/apps/sshd/ssh_session_helpers.spl
rt_ssh_aes128_gcm_encrypt_packet	DEAD_DECLARATION	0	src/os/apps/sshd/ssh_session_helpers.spl
rt_ssh_auth_agent	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_ssh_auth_password	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_ssh_auth_pubkey	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_ssh_channel_close	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_ssh_channel_read	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_ssh_channel_write	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_ssh_connect	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_ssh_curve25519_exchange_hash	GENUINELY_MISSING	1	src/os/apps/sshd/ssh_session_kex.spl
rt_ssh_disconnect	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_ssh_exec	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_ssh_get_banner	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_ssh_is_authenticated	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_ssh_set_timeout	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_ssh_shell	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/ssh_sffi.spl
rt_starfive_delay_ms	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/starfive/pcie_init.spl
rt_starfive_mmio_read32	GENUINELY_MISSING	9	src/os/kernel/arch/riscv64/starfive/nvme_probe.spl
rt_starfive_mmio_write32	GENUINELY_MISSING	9	src/os/kernel/arch/riscv64/starfive/nvme_probe.spl
rt_starfive_resolve_dtb	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/starfive/entry.spl
rt_starfive_uart_read	GENUINELY_MISSING	1	src/os/kernel/arch/riscv64/starfive/console.spl
rt_stdin_read	GENUINELY_MISSING	2	src/lib/nogc_sync_mut/io/pipe.spl
rt_stdin_read_all	GENUINELY_MISSING	1	src/lib/nogc_sync_mut/io/pipe.spl
