test/01_unit/compiler/backend/native/encode_rvv_float_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/native_ffi_spec.spl	0	OK	23	23	0	0
test/01_unit/compiler/backend/native/encode_x86_64_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/native/encode_riscv32_spec.spl	0	OK	33	33	0	0
test/01_unit/compiler/backend/native/isel_aarch64_spec.spl	0	OK	5	5	0	0
test/01_unit/compiler/backend/llvm_tagged_aggregate_field_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/native/encode_riscv64_spec.spl	0	OK	37	37	0	0
test/01_unit/compiler/backend/llvm_opt_pipeline_spec.spl	1	ERROR	8	6	2	0
test/01_unit/compiler/backend/native_mut_slice_intervening_call_contract_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/native_layout_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/native/isel_x86_64_spec.spl	1	ERROR	6	4	2	0
test/01_unit/compiler/backend/native/x86_avx2_mir_route_spec.spl	1	ERROR	7	4	3	0
test/01_unit/compiler/backend/native_portable_numeric_phase2_integration_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/native/isel_riscv32_spec.spl	1	ERROR	37	36	1	0
test/01_unit/compiler/backend/native/isel_riscv64_spec.spl	1	ERROR	42	41	1	0
test/01_unit/compiler/backend/neon_bf16_spec.spl	0	OK	13	13	0	0
test/01_unit/compiler/backend/neon_arith_extras_spec.spl	0	OK	38	38	0	0
test/01_unit/compiler/backend/neon_cmp_emit_spec.spl	0	OK	24	24	0	0
test/01_unit/compiler/backend/neon_emit_spec.spl	0	OK	28	28	0	0
test/01_unit/compiler/backend/neon_dot_spec.spl	0	OK	8	8	0	0
test/01_unit/compiler/backend/neon_crc32_spec.spl	0	OK	11	11	0	0
test/01_unit/compiler/backend/neon_fp16_spec.spl	0	OK	26	26	0	0
test/01_unit/compiler/backend/neon_load_store_spec.spl	0	OK	36	36	0	0
test/01_unit/compiler/backend/neon_int_emit_spec.spl	0	OK	35	35	0	0
test/01_unit/compiler/backend/neon_sat_spec.spl	0	OK	12	12	0	0
test/01_unit/compiler/backend/riscv32_asm_spec.spl	0	OK	79	79	0	0
test/01_unit/compiler/backend/rt_extern_decl_arity_spec.spl	1	ERROR	4	1	3	0
test/01_unit/compiler/backend/runtime_compiler_spec.spl	1	ERROR	11	9	2	0
test/01_unit/compiler/backend/runtime_native_gpu_stub_duplicate_symbol_guard_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/runtime_dynload_owner_source_spec.spl	1	ERROR	2	1	1	0
test/01_unit/compiler/backend/llvm_runtime_call_origin_spec.spl	0	OK	3	3	0	0
test/01_unit/compiler/backend/runtime_timestamp_owner_source_spec.spl	1	ERROR	3	1	2	0
test/01_unit/compiler/backend/rv64_real_runtime_link_contract_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/rvv_fixedpt_spec.spl	0	OK	19	19	0	0
test/01_unit/compiler/backend/rvv_float_spec.spl	0	OK	20	20	0	0
test/01_unit/compiler/backend/rvv_int_emit_spec.spl	0	OK	22	22	0	0
test/01_unit/compiler/backend/native/native_driver_avx2_policy_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/rvv_mask_emit_spec.spl	0	OK	25	25	0	0
test/01_unit/compiler/backend/rvv_misc_spec.spl	0	OK	10	10	0	0
test/01_unit/compiler/backend/native/storage_layout_native_projection_spec.spl	0	OK	11	11	0	0
test/01_unit/compiler/backend/rvv_permute_spec.spl	0	OK	10	10	0	0
test/01_unit/compiler/backend/rvv_widen_spec.spl	0	OK	20	20	0	0
test/01_unit/compiler/backend/spipe_system_test_spec.spl	0	OK	19	19	0	0
